"","text","lang","created_at.x","author_id","possibly_sensitive","reply_settings","id","conversation_id","in_reply_to_user_id","location","name","protected","created_at.y","description","verified","username","profile_image_url","url","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","pinned_tweet_id","text_with_display_links"
"303","They putting little tables and stuff out now too. I don't think they're done yet tho cause they locked it back up lol. But I'm glad though cause Red Tide had me out the beaches lol. Either way this place has still been my peace . https   twitter com Aye_ItsDre status 1421138140115374082 photo 1","en",2021-07-30 15:58:30,"396047154",FALSE,"everyone","1421138140115374082","1421138140115374082",NA,"Chasing My Dreams","Aye ' Im Andre . !",FALSE,"2011-10-22T17:20:06.000Z","Please dont mention me, retweet me, quote me or anything if ur ugly. YOU'VE BEEN WARNED",FALSE,"Aye_ItsDre","https://pbs.twimg.com/profile_images/738577956776247297/zv9yMdU3_normal.jpg",NA,"6d4de57fa00a913f",0,0,0,0,0,882,1488,45691,2,NA,"They putting little tables and stuff out now too. I don't think they're done yet tho cause they locked it back up lol. But I'm glad though cause Red Tide had me out the beaches lol. Either way this place has still been my peace https://t.co/XrhcQqdDdH"
"304","No, wait! 😳 That's not what DeathSantis says! 🧐 In fact, Nursing Homes are now NOT allowed to report Covid-19 cases, we HAVE to get those Cruises going, and come enjoy the Red Tide! 😾 . https   twitter com orlandosentinel status 1421260788199743488","en",2021-07-31 02:28:46,"2768977514",FALSE,"everyone","1421296751919738883","1421296751919738883",NA,"Lake Heather, FL","Kaiya UNLEASHED 🕊",FALSE,"2014-08-26T03:10:06.000Z","Writer; animal, nature, music, travel & language lover. Despise Cancer, Trump, Intolerance, & Pain. Pick the order!😾#WritingCommunity #WritersinQuarantine #FBR",FALSE,"Kaiya1212","https://pbs.twimg.com/profile_images/998061882492706818/V4LQbOXP_normal.jpg",NA,"5bf268a34de4d516",0,0,1,1,0,22293,22404,102785,18,"1426938430198620172","No, wait! 😳 That's not what DeathSantis says! 🧐 In fact, Nursing Homes are now NOT allowed to report Covid-19 cases, we HAVE to get those Cruises going, and come enjoy the Red Tide! 😾 https://t.co/Usmoqc8Qdn"
"305","@amp98765 @amichamber We were there until Wednesday. On the Anna Maria beach and on the bay side — no dead fish at all, no heavy odor. But several in our group, including me, could feel that telltale tickle/cough in our throats. Boaters told us they saw dead fish about a mile offshore.. ","en",2021-07-31 10:48:21,"148753152",FALSE,"everyone","1421422474319777792","1418693316355493888","19044378",NA,"Philip Booth",FALSE,"2010-05-27T14:23:42.000Z","Writes stuff. Slappas da bass. Husband, dad, brother, son. @jazztimes @jazzizmagazine @flfilmcritics @jjajazzawards @theehsociety @acmejazzgarage https://t.co/GEOIL8x8Xv",FALSE,"PBoothMedia","https://pbs.twimg.com/profile_images/1616277942824222721/u6-SL1D__normal.jpg","https://t.co/SsucCcGjfV","dc62519fda13b4ec",0,1,0,0,0,2106,4280,57504,73,NA,"@amp98765 @amichamber We were there until Wednesday. On the Anna Maria beach and on the bay side — no dead fish at all, no heavy odor. But several in our group, including me, could feel that telltale tickle/cough in our throats. Boaters told us they saw dead fish about a mile offshore."
"306","@amp98765 @amichamber Nothing wrong at all with wearing a mask.. ","en",2021-07-31 12:06:55,"148753152",FALSE,"everyone","1421442249217478662","1418693316355493888","19044378",NA,"Philip Booth",FALSE,"2010-05-27T14:23:42.000Z","Writes stuff. Slappas da bass. Husband, dad, brother, son. @jazztimes @jazzizmagazine @flfilmcritics @jjajazzawards @theehsociety @acmejazzgarage https://t.co/GEOIL8x8Xv",FALSE,"PBoothMedia","https://pbs.twimg.com/profile_images/1616277942824222721/u6-SL1D__normal.jpg","https://t.co/SsucCcGjfV","dc62519fda13b4ec",0,0,1,0,0,2106,4280,57504,73,NA,"@amp98765 @amichamber Nothing wrong at all with wearing a mask."
"307","@44mmvvpp This pic is missing the thousands of pounds of dead fish rotting in our beaches due to pollution causing red tide algae blooms.. ","en",2021-08-01 04:08:41,"242013112",FALSE,"everyone","1421684282326765568","1421459163331416064","4451570595","Tampa, FL","MLBGY the Resista",FALSE,"2011-01-23T18:38:24.000Z","💋🌎✨#NeverSayNever. #DoUntoOthers…#Resister, I am passionate, practical, a little spoiled and definitely damaged but a fighter and a good person.",FALSE,"melinacorazon11","https://pbs.twimg.com/profile_images/1455698061410377732/6uFx551V_normal.jpg",NA,"dc62519fda13b4ec",0,0,0,0,0,2242,3486,32461,2,NA,"@44mmvvpp This pic is missing the thousands of pounds of dead fish rotting in our beaches due to pollution causing red tide algae blooms."
"308","This grouper sandwich taste like red tide. ","en",2021-08-01 20:14:06,"4376906067",FALSE,"everyone","1421927239155847169","1421927239155847169",NA,"St Petersburg, FL","BBB",FALSE,"2015-12-04T23:18:21.000Z","Can’t stop, won’t stop",FALSE,"lordlightskin33","https://pbs.twimg.com/profile_images/1473732558642896906/7fPvm04g_normal.jpg",NA,"dc62519fda13b4ec",0,0,3,0,0,317,579,955,1,NA,"This grouper sandwich taste like red tide"
"309","Went out to Picnic Island and the American Legion to check for red tide damage yesterday. Full report is up now in my latest video. Appreciate y’all watching. #redtide #tampabay #fishing #waterquality #florida #snook #redfish #trout 

 . https   www youtube com watch. https   twitter com WadeFishingExp status 1422301500164952071 photo 1","en",2021-08-02 21:01:17,"1360002869584355333",FALSE,"everyone","1422301500164952071","1422301500164952071",NA,"Tampa, FL","The Wade Fishing Experience",FALSE,"2021-02-11T23:09:06.000Z","Tampa Bay’s premier wade fishing show, hosted by Matt Stevens, @stevens_mms. Tips, tactics and locations to help you catch more redfish, trout and snook.",FALSE,"WadeFishingExp","https://pbs.twimg.com/profile_images/1411662349862375424/t7BMkf7A_normal.jpg","https://t.co/MVzN37qekF","07d9db4c5b488000",1,0,1,0,0,294,294,122,1,"1429080272264441857","Went out to Picnic Island and the American Legion to check for red tide damage yesterday. Full report is up now in my latest video. Appreciate y’all watching. #redtide #tampabay #fishing #waterquality #florida #snook #redfish #trout 

https://t.co/kJMwDUUTuL https://t.co/OlCSx5lVng"
"310","@MSNBC @ZeeshanAleem If only he would worry about the problems were facing in Florida and quit campaigning. We have Covid on the rise &amp; red tide Ravaging our shoreline.. ","en",2021-08-03 00:23:59,"1270894015261618180",FALSE,"everyone","1422352511101460480","1422350768032595975","2836421","Tampa, FL","𝕷𝖎𝖓𝖉𝖆 𝕷𝖚𝖘𝖍",FALSE,"2020-06-11T01:42:16.000Z","Educator by day and pirate by weekend. Most important job is being Payton and Tatum’s Noona. I support my LEO son. No DM’s please. #Catholic #Democrat",FALSE,"LindaLush4","https://pbs.twimg.com/profile_images/1463930139755139081/WEjaGmsS_normal.jpg",NA,"dc62519fda13b4ec",1,0,1,0,0,1412,2457,40933,4,NA,"@MSNBC @ZeeshanAleem If only he would worry about the problems were facing in Florida and quit campaigning. We have Covid on the rise &amp; red tide Ravaging our shoreline."
"311",". A guess ice 🍦 🍦 is more important. . https   www wfla com weather red tide live nikki fried discusses clean water initiative. https   twitter com jahblessjones status 1422639833030316034 photo 1","en",2021-08-03 19:25:42,"1888736366",FALSE,"everyone","1422639833030316034","1422639833030316034",NA,"Florida, USA","Andrew Jones",FALSE,"2013-09-21T03:28:33.000Z","Jones & Family Life is Good😁",FALSE,"jahblessjones","https://pbs.twimg.com/profile_images/1452381811577868300/k4oNwm4n_normal.jpg",NA,"01af119d415cd7d2",0,0,0,0,0,11,5,6074,0,NA,"https://t.co/3cVvjf5gJB. A guess ice 🍦 🍦 is more important. https://t.co/UU8A4nWdF4"
"312","@GovRonDeSantis you didn't help the counties that were begging you for help with the red tide. Your helping Floridians that want to leave their houses because of covid.  Now your not helping our children by letting them go to school Unmasked 

What are you doing?. ","en",2021-08-04 01:21:48,"1139310706199867397",FALSE,"everyone","1422729449263542272","1422729449263542272","1058807868","Tampa, FL","Debbie",FALSE,"2019-06-13T23:16:54.000Z","Just a American wanting the best for America.Loves Horses,Cats & Dogs but only have a Cat.💙 💜 Go Bolts, Rays, Bucs & Rowdies & Wrexham
 No Dm's. No Drama!",FALSE,"ehtampaDeb","https://pbs.twimg.com/profile_images/1542305525488095232/hnUF7t_v_normal.jpg",NA,"dc62519fda13b4ec",0,0,0,0,0,1524,3240,7249,0,NA,"@GovRonDeSantis you didn't help the counties that were begging you for help with the red tide. Your helping Floridians that want to leave their houses because of covid.  Now your not helping our children by letting them go to school Unmasked 

What are you doing?"
"313","@fineout @GovRonDeSantis Red Tide Ron firmly believes that sucking up to the anti-vax, anti-mask Covid denier types will win him re-election and boost his presidential prospects. He will fight tooth &amp; nail against going in the right direction. #DeSantisVariant #RemoveRon #DeathSantis #RedTide. ","en",2021-08-04 02:49:52,"148753152",FALSE,"everyone","1422751610795593731","1422673504332353541","16001789",NA,"Philip Booth",FALSE,"2010-05-27T14:23:42.000Z","Writes stuff. Slappas da bass. Husband, dad, brother, son. @jazztimes @jazzizmagazine @flfilmcritics @jjajazzawards @theehsociety @acmejazzgarage https://t.co/GEOIL8x8Xv",FALSE,"PBoothMedia","https://pbs.twimg.com/profile_images/1616277942824222721/u6-SL1D__normal.jpg","https://t.co/SsucCcGjfV","dc62519fda13b4ec",0,0,0,0,0,2107,4280,57493,73,NA,"@fineout @GovRonDeSantis Red Tide Ron firmly believes that sucking up to the anti-vax, anti-mask Covid denier types will win him re-election and boost his presidential prospects. He will fight tooth &amp; nail against going in the right direction. #DeSantisVariant #RemoveRon #DeathSantis #RedTide"
"314","@GovRonDeSantis That's why you let Piney Point dump massive amounts of contaminants into our water way causing red tide and not giving any State help into cleaning this mess up. Great move.  You are not a good Gov. You don't care about our water or children's health. I'm disappointed in you.. ","en",2021-08-04 03:25:46,"1139310706199867397",FALSE,"everyone","1422760647587139585","1422716680338350081","1058807868","Tampa, FL","Debbie",FALSE,"2019-06-13T23:16:54.000Z","Just a American wanting the best for America.Loves Horses,Cats & Dogs but only have a Cat.💙 💜 Go Bolts, Rays, Bucs & Rowdies & Wrexham
 No Dm's. No Drama!",FALSE,"ehtampaDeb","https://pbs.twimg.com/profile_images/1542305525488095232/hnUF7t_v_normal.jpg",NA,"dc62519fda13b4ec",0,1,0,0,0,1524,3240,7249,0,NA,"@GovRonDeSantis That's why you let Piney Point dump massive amounts of contaminants into our water way causing red tide and not giving any State help into cleaning this mess up. Great move.  You are not a good Gov. You don't care about our water or children's health. I'm disappointed in you."
"315","@GovRonDeSantis Where's the help for Red Tide?  You have all this $$$ for others we need to stop killing our fish, dolphins, &amp; turtles. Clean up costs big bucks.  We need help!. ","en",2021-08-04 21:33:05,"1139310706199867397",FALSE,"everyone","1423034280054345730","1423026279113232386","1058807868","Tampa, FL","Debbie",FALSE,"2019-06-13T23:16:54.000Z","Just a American wanting the best for America.Loves Horses,Cats & Dogs but only have a Cat.💙 💜 Go Bolts, Rays, Bucs & Rowdies & Wrexham
 No Dm's. No Drama!",FALSE,"ehtampaDeb","https://pbs.twimg.com/profile_images/1542305525488095232/hnUF7t_v_normal.jpg",NA,"dc62519fda13b4ec",1,0,1,0,0,1524,3240,7249,0,NA,"@GovRonDeSantis Where's the help for Red Tide?  You have all this $$$ for others we need to stop killing our fish, dolphins, &amp; turtles. Clean up costs big bucks.  We need help!"
"316","@EDF_Florida Florida @GOP lawmakers &amp; governors are too busy taking away the rights of communities to do what they think is right. Covid, plastics, red tide- they don’t care how they’re having a negative effect on communities.. ","en",2021-08-05 16:30:53,"1149410190141394944",FALSE,"everyone","1423320616308989957","1420831771814400009","1300505254375690241",NA,"PoliticsOyVey",FALSE,"2019-07-11T20:08:39.000Z","Passionate mother tweeting about #politics #environment #democracy #HealthCare. Believer in #science #GoldenRule #endalz #ClimateChange #Resist #FTD #DACA",FALSE,"PoliticsOyVey","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",NA,"dc62519fda13b4ec",0,0,1,0,0,68,450,4725,2,NA,"@EDF_Florida Florida @GOP lawmakers &amp; governors are too busy taking away the rights of communities to do what they think is right. Covid, plastics, red tide- they don’t care how they’re having a negative effect on communities."
"317","She doesn't live in FL. We do.. she does not know what the people know.  He doesn't want to give counties any help with RED TIDE. The Piney Point co that sent 223 million gallons of contaminated water into our bay with Deathsantis approval.  Now we have the worst Red Tide ever . https   twitter com Kelly123VT status 1423336579347763203","en",2021-08-05 17:41:07,"1139310706199867397",FALSE,"everyone","1423338291458367488","1423338291458367488",NA,"Tampa, FL","Debbie",FALSE,"2019-06-13T23:16:54.000Z","Just a American wanting the best for America.Loves Horses,Cats & Dogs but only have a Cat.💙 💜 Go Bolts, Rays, Bucs & Rowdies & Wrexham
 No Dm's. No Drama!",FALSE,"ehtampaDeb","https://pbs.twimg.com/profile_images/1542305525488095232/hnUF7t_v_normal.jpg",NA,"dc62519fda13b4ec",0,1,0,0,0,1524,3240,7249,0,NA,"She doesn't live in FL. We do.. she does not know what the people know.  He doesn't want to give counties any help with RED TIDE. The Piney Point co that sent 223 million gallons of contaminated water into our bay with Deathsantis approval.  Now we have the worst Red Tide ever https://t.co/eiYFxcaEds"
"318","@ehtampaDeb Yep and I Doubt she would send her child to public school with nobody wearing a mask and most people not vaccinated. If her kid was old enough to go to school and public school at that.. ","en",2021-08-05 18:51:20,"873201144251777024",FALSE,"everyone","1423355959481602052","1423338291458367488","1139310706199867397","Florida, USA","Kelly",FALSE,"2017-06-09T15:32:30.000Z","Classic Rock News Politics, concerts, travel, R&B",FALSE,"Kelly123VT","https://pbs.twimg.com/profile_images/1251888871450738688/tdlmMRFB_normal.jpg",NA,NA,0,1,1,0,0,24,269,7637,0,NA,"@ehtampaDeb Yep and I Doubt she would send her child to public school with nobody wearing a mask and most people not vaccinated. If her kid was old enough to go to school and public school at that."
"319","@Kelly123VT You really think she is even thinking of sending her kid to a public school..  No Way! That kid is going to be a spoiled brat just like her, maybe not that bad.
I like Meghan she just has some bad Rep. Ideas &amp; married a loser. ","en",2021-08-06 19:17:51,"1139310706199867397",FALSE,"everyone","1423725023978737664","1423338291458367488","873201144251777024","Tampa, FL","Debbie",FALSE,"2019-06-13T23:16:54.000Z","Just a American wanting the best for America.Loves Horses,Cats & Dogs but only have a Cat.💙 💜 Go Bolts, Rays, Bucs & Rowdies & Wrexham
 No Dm's. No Drama!",FALSE,"ehtampaDeb","https://pbs.twimg.com/profile_images/1542305525488095232/hnUF7t_v_normal.jpg",NA,"dc62519fda13b4ec",0,0,0,0,0,1524,3241,7252,0,NA,"@Kelly123VT You really think she is even thinking of sending her kid to a public school..  No Way! That kid is going to be a spoiled brat just like her, maybe not that bad.
I like Meghan she just has some bad Rep. Ideas &amp; married a loser"
"320","with what is going on in Florida, I hate to tell y'all that I still see license plates on cars, trucks, and vans from all y'alls states.

why are people letting their friends and family vacation here?

the weather is shitty and we have red tide, so the beach sucks.

stay home.. ","en",2021-08-09 22:29:26,"800570658929262592",FALSE,"everyone","1424860401246916609","1424860401246916609",NA,"Florida, USA","Florida Chris",FALSE,"2016-11-21T05:24:53.000Z","Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.",FALSE,"chrislongview","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg",NA,"dc62519fda13b4ec",38,29,258,3,0,26043,2416,431637,90,"1283579763215532038","with what is going on in Florida, I hate to tell y'all that I still see license plates on cars, trucks, and vans from all y'alls states.

why are people letting their friends and family vacation here?

the weather is shitty and we have red tide, so the beach sucks.

stay home."
"321","@chrislongview Exactly ! I don’t understand it !. ","en",2021-08-09 22:30:48,"2502812062",FALSE,"everyone","1424860742533124102","1424860401246916609","800570658929262592","Maryland, USA","🏳️‍⚧️🏳️‍🌈⚧💛 womans right are human rights",FALSE,"2014-04-22T23:35:00.000Z","Music lover, activist and fighting to make the country better for the sake of my children , domestic violence survivor",FALSE,"bbrae990","https://pbs.twimg.com/profile_images/1621370919774986241/_vpYo5t6_normal.jpg",NA,NA,0,0,1,0,0,873,1104,42079,6,"1534335539930972160","@chrislongview Exactly ! I don’t understand it !"
"322","@chrislongview Because my kid is getting ready to go to college there. No, I am not happy.. ","en",2021-08-09 22:31:22,"1410112280",FALSE,"everyone","1424860887295352837","1424860401246916609","800570658929262592",NA,"Typhoid Niki At Your Service",FALSE,"2013-05-07T12:14:50.000Z","Director of chaos in a household of males. She/her/hers. Tweets are always my own views.",FALSE,"burnnikiburn","https://pbs.twimg.com/profile_images/1419256630609338368/AJ3jykYy_normal.jpg",NA,NA,0,1,3,0,0,237,1060,20368,2,NA,"@chrislongview Because my kid is getting ready to go to college there. No, I am not happy."
"323","@chrislongview I second this message!

Why anyone comes here now. ","en",2021-08-09 22:31:52,"826311271070920704",FALSE,"everyone","1424861013833359363","1424860401246916609","800570658929262592","Space Coast, United States","Michael Jackson☮️ #Fight4US #GoodTrouble",FALSE,"2017-01-31T06:08:53.000Z","AF brat,from Rome,NY;AF Vet,Germany lived there 13 yrs;Alum U of Oklahoma,Boomer!Alum Wichita St U,WuShox!ex airline pilot, #VetsResistSquadron",FALSE,"Mjcrjdrvrsoonrf","https://pbs.twimg.com/profile_images/1545778590574329861/Bz_Q12yp_normal.jpg",NA,NA,1,0,1,0,0,6708,7357,417071,23,"1620266063077453824","@chrislongview I second this message!

Why anyone comes here now"
"324","@burnnikiburn well, at least we're gonna be wearing masks on campus now. have you called the school to tell them you want all the kids vaccinated? i was really hoping parents would start weighing in and maybe y'all could make a difference.. ","en",2021-08-09 22:32:29,"800570658929262592",FALSE,"everyone","1424861166069764104","1424860401246916609","1410112280","Florida, USA","Florida Chris",FALSE,"2016-11-21T05:24:53.000Z","Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.",FALSE,"chrislongview","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg",NA,NA,1,2,6,0,0,26052,2415,431836,90,"1283579763215532038","@burnnikiburn well, at least we're gonna be wearing masks on campus now. have you called the school to tell them you want all the kids vaccinated? i was really hoping parents would start weighing in and maybe y'all could make a difference."
"325","@chrislongview And THIS! . https   twitter com gutsywoman19 status 1424861356612796418 photo 1","en",2021-08-09 22:33:14,"1193287659344584709",FALSE,"everyone","1424861356612796418","1424860401246916609","800570658929262592",NA,"THEE GutsyWoman19🇺🇦🐝 #WeHaveHerBack",FALSE,"2019-11-09T22:02:17.000Z","#votelikeblackwomen 
 #SheWon #KHive #handmarkedpaperballots #ProtectBlackWomen #ForThePeople  #strongertogether #stillwithher Mother, artist, teacher.",FALSE,"gutsywoman19","https://pbs.twimg.com/profile_images/1461823559383269383/XsAUUvRn_normal.jpg",NA,NA,5,3,3,0,0,2157,4377,160964,5,NA,"@chrislongview And THIS! https://t.co/bSBPi7TxCT"
"326","@chrislongview Same down here, what are these people thinking? There's a disease running rampant down there...let's go!!!!. ","en",2021-08-09 22:35:33,"3398770055",FALSE,"everyone","1424861939537170437","1424860401246916609","800570658929262592","FL","Paiyslee",FALSE,"2015-08-01T14:25:11.000Z","Paiyslee on Spoutible🐳 Politics, Golf. Giants fan. Biden/Harris 2024  Dog nurse. Storm lover.
   ⚽️ Wrexham always.⚽️",FALSE,"Paiyslee","https://pbs.twimg.com/profile_images/1605361153697251328/7iKVPfhg_normal.jpg",NA,NA,1,0,6,0,0,9260,7705,128877,39,"1618002637630345216","@chrislongview Same down here, what are these people thinking? There's a disease running rampant down there...let's go!!!!"
"327","@chrislongview My kid is going to school vaccinated. The college is saying indoors, masks are required. Outdoors? Only requires in large gatherings. They are holding vaccine clinics out the whazoo. He is prepared for classes to shift online.. ","en",2021-08-09 22:39:21,"1410112280",FALSE,"everyone","1424862896169836550","1424860401246916609","800570658929262592",NA,"Typhoid Niki At Your Service",FALSE,"2013-05-07T12:14:50.000Z","Director of chaos in a household of males. She/her/hers. Tweets are always my own views.",FALSE,"burnnikiburn","https://pbs.twimg.com/profile_images/1419256630609338368/AJ3jykYy_normal.jpg",NA,NA,0,1,3,0,0,237,1060,20368,2,NA,"@chrislongview My kid is going to school vaccinated. The college is saying indoors, masks are required. Outdoors? Only requires in large gatherings. They are holding vaccine clinics out the whazoo. He is prepared for classes to shift online."
"328","@chrislongview You are so right!  We wonder the same thing every time we see an out-of-state plate.. ","en",2021-08-09 22:39:53,"4191273554",FALSE,"everyone","1424863028059770881","1424860401246916609","800570658929262592",NA,"Dr. Deb Pierce",FALSE,"2015-11-10T14:46:12.000Z","Worked hard for my PhD in Linguistics from Michigan. Retired international educator, now enthusiastic Dem volunteer working to turn Florida blue. #KHive. 💛🐝",FALSE,"DeborahCompass","https://pbs.twimg.com/profile_images/1361684940321132545/hSAs2hD7_normal.jpg",NA,NA,0,0,0,0,0,920,857,26672,18,"1587793831176437760","@chrislongview You are so right!  We wonder the same thing every time we see an out-of-state plate."
"329","@chrislongview I keep sending him COVID updates for FL on the regular.. ","en",2021-08-09 22:40:35,"1410112280",FALSE,"everyone","1424863204866461699","1424860401246916609","1410112280",NA,"Typhoid Niki At Your Service",FALSE,"2013-05-07T12:14:50.000Z","Director of chaos in a household of males. She/her/hers. Tweets are always my own views.",FALSE,"burnnikiburn","https://pbs.twimg.com/profile_images/1419256630609338368/AJ3jykYy_normal.jpg",NA,NA,0,1,2,0,0,237,1060,20368,2,NA,"@chrislongview I keep sending him COVID updates for FL on the regular."
"330","@chrislongview There's a child in the ICU 45 miles north of Albany NY.. ","en",2021-08-09 22:41:58,"1235375633024286722",FALSE,"everyone","1424863554331623424","1424860401246916609","800570658929262592","Capital Region, NYS","💛WomenRemember",FALSE,"2020-03-05T01:24:56.000Z","#StillWithHer
 #ListentoBlackWomen #JoyfulWarrior 

Insta: women_remember
https://t.co/Z1OyMYSSsv",FALSE,"MarthaFullerV1","https://pbs.twimg.com/profile_images/1354421901712646144/B0NDf2Hw_normal.jpg","https://t.co/lTvBsX4k1D",NA,0,0,0,0,0,885,1652,57288,3,"1309141044806717440","@chrislongview There's a child in the ICU 45 miles north of Albany NY."
"331","@chrislongview @MadisonKittay We also have toxic blue-green algae in the West Palm Beach area. Residents here were drinking contaminated water, for days, without being notified. You can‘t boil the water to remove the toxin, either.. ","en",2021-08-09 22:42:03,"243341632",FALSE,"everyone","1424863574275629067","1424860401246916609","800570658929262592",NA,"WuWei2022",FALSE,"2011-01-26T20:59:08.000Z","Pro-truth | Pro-humanity | 0 pieces of flair | Biden/Harris | Please 🗳! 🦓",FALSE,"WuWeiFAB2021","https://pbs.twimg.com/profile_images/1497785449527529474/T1T2KO3g_normal.jpg",NA,NA,1,0,3,0,0,705,1866,25200,1,"1542133638208299009","@chrislongview @MadisonKittay We also have toxic blue-green algae in the West Palm Beach area. Residents here were drinking contaminated water, for days, without being notified. You can‘t boil the water to remove the toxin, either."
"332","@chrislongview I normally live in FL, currently hiding out with my kids in Indiana.  I need to go home sometime soon,  at least for a while.  I keep hoping for a break but it keeps getting worse.🙏. ","en",2021-08-09 22:42:29,"1122674748218073088",FALSE,"everyone","1424863684011102221","1424860401246916609","800570658929262592",NA,"DebbieLynn H",FALSE,"2019-04-29T01:31:33.000Z","Grandma babysitter. Retired. Proudly #TeamPete supporting Biden/Harris 💙. 💉💉💉💉💉Tell the GOP Matthew 25:40 shows  Jesus was a lefty. “What so ever you do…”",FALSE,"DebbieH4Joe","https://pbs.twimg.com/profile_images/1392932996525723650/clrZryti_normal.jpg",NA,NA,1,1,4,0,0,1202,2095,25455,0,NA,"@chrislongview I normally live in FL, currently hiding out with my kids in Indiana.  I need to go home sometime soon,  at least for a while.  I keep hoping for a break but it keeps getting worse.🙏"
"333","@gutsywoman19 @chrislongview Holy crap. FL has passed the total number of cases in NY by 600,000.. ","en",2021-08-09 22:42:50,"1137568723",FALSE,"everyone","1424863770975813644","1424860401246916609","1193287659344584709",NA,"Kim Wexler's Ponytail",FALSE,"2013-01-31T18:11:02.000Z","#BidenHarris #JoyfulWarrior #TeamPelosi Okinawan-American Democrat. Terrifying creature.

Snitch tag = Automatic Block",FALSE,"MadisonKittay","https://pbs.twimg.com/profile_images/1293578343640686599/zbZRR8D1_normal.jpg","https://t.co/7kCqCmczoB",NA,2,0,9,0,0,8838,4328,95860,42,"1621347084401098753","@gutsywoman19 @chrislongview Holy crap. FL has passed the total number of cases in NY by 600,000."
"334","@chrislongview I was thinking the same yesterday. Lots of out of state tags in Volusia County where they just ordered refrigerated trucks for y'all.. ","en",2021-08-09 22:43:54,"1300233952905572353",FALSE,"everyone","1424864038081769477","1424860401246916609","800570658929262592","Florida","E-7",FALSE,"2020-08-31T00:49:53.000Z","Protector of our National bird. Despise Rubio, trump, anyone in the Gang of Putin. Will block stupid and bots. No DM's. I have a potty mouth.",FALSE,"eagle2_fl","https://pbs.twimg.com/profile_images/1300234785131040772/KOr_2gqT_normal.jpg",NA,NA,0,0,1,0,0,859,1360,12414,0,"1536314807741186048","@chrislongview I was thinking the same yesterday. Lots of out of state tags in Volusia County where they just ordered refrigerated trucks for y'all."
"335","@chrislongview I also have zero problem with my husband sleeping in another bedroom when he gets back for a few weeks thanks to the fuckery going on in FL. He can suck it up. Our youngest is about to start school himself. I don’t need anymore stress. ","en",2021-08-09 22:45:12,"1410112280",FALSE,"everyone","1424864365640130564","1424860401246916609","1410112280",NA,"Typhoid Niki At Your Service",FALSE,"2013-05-07T12:14:50.000Z","Director of chaos in a household of males. She/her/hers. Tweets are always my own views.",FALSE,"burnnikiburn","https://pbs.twimg.com/profile_images/1419256630609338368/AJ3jykYy_normal.jpg",NA,NA,0,1,0,0,0,237,1060,20368,2,NA,"@chrislongview I also have zero problem with my husband sleeping in another bedroom when he gets back for a few weeks thanks to the fuckery going on in FL. He can suck it up. Our youngest is about to start school himself. I don’t need anymore stress"
"336","@DebbieH4Joe @chrislongview It’s going to be a minute. DeathSantis is threatening to withhold salaries of any school board members and superintendents who implement mask mandates.. ","en",2021-08-09 22:47:47,"243341632",FALSE,"everyone","1424865016231219201","1424860401246916609","1122674748218073088",NA,"WuWei2022",FALSE,"2011-01-26T20:59:08.000Z","Pro-truth | Pro-humanity | 0 pieces of flair | Biden/Harris | Please 🗳! 🦓",FALSE,"WuWeiFAB2021","https://pbs.twimg.com/profile_images/1497785449527529474/T1T2KO3g_normal.jpg",NA,NA,0,0,1,0,0,705,1866,25200,1,"1542133638208299009","@DebbieH4Joe @chrislongview It’s going to be a minute. DeathSantis is threatening to withhold salaries of any school board members and superintendents who implement mask mandates."
"337","@chrislongview My sister and her family are going to Mt Rushmore and the Badlands next week for their vacation. She is the head of nursing for the hospital she works at. I'll give you 2 guesses who she voted for.. ","en",2021-08-09 23:07:22,"3181708211",FALSE,"everyone","1424869946706833414","1424860401246916609","800570658929262592","Macomb, IL","The Media Prefers Chaos Over Calm",FALSE,"2015-04-19T03:45:28.000Z","A blue dot in a big, dumb, red sea                       
#BidenHarris2020 #BlackLivesMatter #ProtectBlackWomen 
💛",FALSE,"WesternILDem","https://pbs.twimg.com/profile_images/1377882622894825472/erOI5BQe_normal.jpg",NA,NA,1,0,4,0,0,147,472,5031,1,NA,"@chrislongview My sister and her family are going to Mt Rushmore and the Badlands next week for their vacation. She is the head of nursing for the hospital she works at. I'll give you 2 guesses who she voted for."
